-12.404,340.51,-209.87
23.61,367.24,-209.87
-1.1891,371.21,-209.87
16.376,344.06,-209.87
19.912,333.58,-209.87
12.719,337.09,-209.87
-16.999,307.86,-209.87
27.293,321.04,-209.87
25.667,357.7,-209.87
23.222,352.45,-209.87
16.627,374.48,-209.87
18.329,315.12,-209.87
4.841,354.13,-209.87
-7.6479,346.69,-209.87
2.5035,380.76,-209.87
-5.9332,332.47,-209.87
1.6198,305.52,-209.87
26.479,317.46,-209.87
-11.558,312.82,-209.87
12.651,328.05,-209.87
29.122,356.82,-209.87
-5.7097,361.03,-209.87
12.237,366.57,-209.87
4.803,316.6,-209.87
7.0103,335.59,-209.87
14.024,302.27,-209.87
28.842,327.48,-209.87
1.0319,341.13,-209.87
-0.82972,357.41,-209.87
4.1112,322.42,-209.87
3.0743,370.13,-209.87
12.324,363.63,-209.87
-0.33806,375.47,-209.87
3.0512,370.87,-209.87
16.93,348.38,-209.87
2.9186,350.5,-209.87
-1.3796,290.79,-193.21
8.6204,360.6,-186.41
0.32046,370.52,-209.87
9.5609,304.33,-209.87
20.6,320.78,-209.87
1.0697,308.44,-209.87
16.814,336.82,-209.87
1.3444,383.72,-209.87
31.168,327.08,-209.87
22.812,353.05,-209.87
-6.3208,344.16,-209.87
29.9,334.68,-209.87
-5.4302,356.33,-209.87
-16.657,322.78,-209.87
-1.7631,329.6,-209.87
27.967,327.6,-203.58
1.7968,346.18,-209.87
30.812,353.9,-209.87
21.91,342.8,-209.87
19.861,360,-209.87
17.413,368.45,-209.87
12.643,369.04,-209.87
14.317,332.88,-209.87
18.924,329.04,-209.87
-14.752,337.87,-209.87
3.6473,349.77,-209.87
13.809,342.45,-209.87
21.593,301.33,-209.87
23.64,361.78,-209.87
15.201,307.28,-209.87
34.066,337.45,-209.87
28.476,315.64,-209.87
-11.521,337.06,-209.87
24.087,301.19,-209.36
-5.5824,336.7,-209.87
-4.6063,339.89,-209.87
-3.171,347.32,-209.87
1.8445,334.7,-209.87
14.025,345.36,-209.87
23.573,366.57,-209.87
34.38,344.63,-208.2
8.8269,334.25,-209.87
25.838,344.71,-209.87
-1.9583,372.81,-209.87
16.452,365.33,-209.87
4.4571,309.76,-209.87
13.233,382.06,-193.55
3.7638,317.5,-209.87
-9.5708,322.04,-209.87
