time,id0,id1,id2,x,y,z,momentBendX,momentBendY,momentBendZ,momentTwistX,momentTwistY,momentTwistZ,normalForceX,normalForceY,normalForceZ,shearForceX,shearForceY,shearForceZ
0.3161841859169754,31,8952,31,3.048895475182649,0.7121295647694024,0.4934721963304382,0,0,0,0,0,0,26.86845110719117,-2.9040808962823164,7.610815079388339,-10.33611807593634,6.8481555884367245,3.4900280477883205
0.3161841859169754,32,32,33,3.060621837808303,0.7258883891490537,0.4912226969341,0,0,0,0,0,0,-14.08609704539358,-39.64111799001464,-1.893976378269897,-3.19863546735565,3.6383420867750846,-0.43779811536316904
0.3161841859169754,33,529,33,3.0652806950895974,0.7425687862009434,0.4870185735098503,0,0,0,0,0,0,0.8662771666201725,-40.96027881450414,-5.009644665955976,-0.5677890443144638,-2.546277709119954,3.116782929120346
0.3161841859169754,34,34,35,3.0700999704288274,0.7577946007140067,0.4793796864195647,0,0,0,0,0,0,-1.8713195835163754,-38.453254282653546,-7.808261255766592,0.8204139687936669,-3.275068404011096,2.456302594265111
0.3161841859169754,35,529,35,3.0708055984159124,0.7740969748869813,0.472881960986865,0,0,0,0,0,0,14.344756181863058,-29.87421898497859,-6.756085336179144,2.1215601680066793,-4.372416303615621,2.2506605361331027
0.3161841859169754,36,6540,36,3.0684201750625073,0.7881664279388317,0.4639433661827212,0,0,0,0,0,0,13.658671512453463,-23.538483032174966,23.939775790572696,-0.6361710500556945,-4.255178905107017,4.889818754699857
0.3161841859169754,37,37,38,3.0637505873246114,0.8037814591070909,0.4586804634967856,0,0,0,0,0,0,-5.041591221553958,-25.840235283409854,-9.481126249008852,-0.6258033717427538,2.9966685815725755,-2.3716442558227167
0.3161841859169754,38,529,38,3.056589593747399,0.8156378191020808,0.44825186777540044,0,0,0,0,0,0,-3.1099147466329597,-10.272256239653434,-10.936395972814703,3.6741302854727103,3.854638918287726,-7.528878753574344
0.3161841859169754,39,39,40,3.048064782793582,0.8249082537648197,0.4383331702040669,0,0,0,0,0,0,-2.1412753643631217,-1.761559018870116,-3.2485144068693605,1.3638756761677358,2.9423638908454444,-4.306317847935819
0.3161841859169754,40,40,41,3.041415590206658,0.8382695717094117,0.43673661886720505,0,0,0,0,0,0,0.18407009333958685,-0.35513626007548327,0.0045559715744961995,0.8682906742916736,-1.1629150212961896,0.294328806341885
0.3161841859169754,41,10247,41,3.0378037997043954,0.8530917325816757,0.4354437168701498,0,0,0,0,0,0,130.95976275558263,0.47181106999657274,29.055728884454936,5.287127390458082,-7.350130319554209,2.0621970662950675
0.3161841859169754,42,10247,42,3.0329473116013266,0.8675892145657083,0.43066037837932664,0,0,0,0,0,0,248.92662940986767,-30.347187940770873,64.17898199139779,2.114876512464355,-6.798701515289387,4.688462850772974
0.3161841859169754,43,6539,43,3.0288163304052627,0.884443182823395,0.4226146868845648,0,0,0,0,0,0,10.225719644999778,-57.4140001683004,6.854903042917193,4.641809012900564,-2.4748122369440217,-2.166866908846554
